pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FC,2023-05-21,87.1,-1.87,6.14,"Ohtani, Shohei",666397,660271,,ball,,,,,13,Edouard Julien strikes out swinging.,R,L,R,LAA,MIN,B,,,1,2,2023,0.44,-0.01,-1.24,1.8,,,,0,4,Top,,,,,595453,,,0.6043254850323075,-126.84030640824236,-4.283107837372304,4.678822514696416,24.918801811228764,-31.667298233794224,3.07,1.63,,,,88.0,2423.0,6.7,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.8,,,,,,,,25,4,Cutter,0,1,1,0,1,0,1,0,Strategic,Standard,103.0,0.0,0.029
ST,2023-05-21,82.1,-2.46,5.46,"Ohtani, Shohei",666397,660271,,swinging_strike,,,,,5,Edouard Julien strikes out swinging.,R,L,R,LAA,MIN,S,,,1,1,2023,1.49,0.39,0.2,2.26,,,,0,4,Top,,,,,595453,,,3.167729364939627,-119.56394067350104,-1.443196084044745,13.59881907260125,23.882352197970118,-28.350177528925684,3.35,1.63,,,,82.8,2599.0,6.8,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.74,,,,,,,,25,3,Sweeper,0,1,1,0,1,0,1,0,Strategic,Standard,61.0,0.0,-0.053
SI,2023-05-21,94.4,-2.06,5.54,"Ohtani, Shohei",666397,660271,,ball,,,,,14,Edouard Julien strikes out swinging.,R,L,R,LAA,MIN,B,,,0,1,2023,-0.97,0.85,1.69,2.0,,,,0,4,Top,,,,,595453,,,12.02619906391231,-136.9336463684914,-5.510985036978879,-14.712714054861678,27.291208436366187,-20.355404684525723,3.09,1.63,,,,95.7,2063.0,7.0,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.53,,,,,,,,25,2,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,220.0,0.0,0.03
FC,2023-05-21,88.2,-2.15,5.59,"Ohtani, Shohei",666397,660271,,foul,,,,,5,Edouard Julien strikes out swinging.,R,L,R,LAA,MIN,S,,,0,0,2023,0.37,0.56,0.17,2.58,,,,0,4,Top,,,,,595453,,,4.903623797283619,-128.49893527550975,-2.5197017437834277,3.2664693738053154,22.796825528204582,-25.63737280478574,3.35,1.63,,,,89.6,2322.0,6.8,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.71,,,,,,,,25,1,Cutter,0,1,1,0,1,0,1,0,Strategic,Standard,101.0,0.0,-0.037
FF,2023-05-21,99.2,-2.16,5.66,"Ohtani, Shohei",666135,660271,field_out,hit_into_play,,,,,6,Alex Kirilloff grounds out softly to first baseman Jared Walsh.,R,L,R,LAA,MIN,X,3.0,ground_ball,0,2,2023,-0.06,0.97,0.77,2.67,,621043.0,,2,3,Top,156.86,166.68,,,595453,,,8.266620755135795,-144.22218022308817,-5.060356479879776,-2.8466946256929897,34.88006024286271,-17.602713392924866,3.27,1.72,28.0,55.0,-28.0,100.1,2230.0,6.9,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.59,0.109,0.098,0.0,1.0,0.0,0.0,1.0,20,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,215.0,0.033,-0.219
FS,2023-05-21,89.1,-1.59,6.13,"Ohtani, Shohei",666135,660271,,foul,,,,,13,Alex Kirilloff grounds out softly to first baseman Jared Walsh.,R,L,R,LAA,MIN,S,,,0,2,2023,-0.68,0.44,-0.75,1.47,,621043.0,,2,3,Top,,,,,595453,,,3.5035115956258487,-129.5690586470223,-6.361991061981463,-8.377398129851228,28.320416403597747,-26.01423374358872,3.27,1.72,2.0,74.0,-35.0,89.6,1585.0,6.8,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.74,,,,,,,,20,3,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,181.0,0.0,0.0
FF,2023-05-21,98.0,-2.04,5.68,"Ohtani, Shohei",666135,660271,,foul,,,,,5,Alex Kirilloff grounds out softly to first baseman Jared Walsh.,R,L,R,LAA,MIN,S,,,0,1,2023,-0.29,1.32,-0.08,2.73,,621043.0,,2,3,Top,,,,,595453,,,6.035048366500964,-142.6127433513297,-5.604812288193129,-5.373855153778208,32.27499000962846,-13.026327928305006,3.27,1.72,272.0,80.1,37.0,99.2,2181.0,6.9,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.6,,,,,,,,20,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,205.0,0.0,-0.051
FF,2023-05-21,97.8,-2.11,5.67,"Ohtani, Shohei",666135,660271,,swinging_strike,,,,,5,Alex Kirilloff grounds out softly to first baseman Jared Walsh.,R,L,R,LAA,MIN,S,,,0,0,2023,-0.06,1.04,0.16,2.35,,621043.0,,2,3,Top,,,,,595453,,,6.355028308664813,-142.26833528755276,-5.948160556689856,-2.2653164801646666,32.51584573714348,-16.83941681979696,3.27,1.72,,,,99.0,2240.0,7.0,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.54,,,,,,,,20,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,203.0,0.0,-0.056
ST,2023-05-21,83.4,-2.42,5.43,"Ohtani, Shohei",621043,660271,double,hit_into_play,,,,,6,Carlos Correa doubles (10) on a line drive to center fielder Mike Trout.   Joey Gallo scores.,R,R,R,LAA,MIN,X,8.0,line_drive,1,2,2023,1.9,0.06,0.52,2.86,,,608336.0,2,3,Top,168.87,70.45,,,595453,,,3.03943531538111,-121.3765254468287,0.4872942584180821,17.96054823829637,26.37719221426122,-31.96079816434956,3.51,1.71,336.0,99.6,20.0,83.6,2676.0,6.6,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.85,0.383,0.453,1.25,1.0,1.0,1.0,5.0,19,4,Sweeper,0,0,0,0,1,0,1,0,Standard,Standard,63.0,-0.131,0.82
ST,2023-05-21,82.6,-2.32,5.54,"Ohtani, Shohei",621043,660271,,swinging_strike,,,,,14,Carlos Correa doubles (10) on a line drive to center fielder Mike Trout.   Joey Gallo scores.,R,R,R,LAA,MIN,S,,,1,1,2023,1.68,0.06,1.04,2.18,,,608336.0,2,3,Top,,,,,595453,,,4.4329282449556855,-120.21093440591764,-1.2223355684277069,15.2946232287907,24.58832950137197,-31.562988011154168,3.51,1.71,,,,83.2,2620.0,6.8,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.69,,,,,,,,19,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,64.0,0.0,-0.056
FF,2023-05-21,96.3,-1.84,5.7,"Ohtani, Shohei",621043,660271,,ball,,,,,14,Carlos Correa doubles (10) on a line drive to center fielder Mike Trout.   Joey Gallo scores.,R,R,R,LAA,MIN,B,,,0,1,2023,0.1,1.14,0.42,1.33,,,608336.0,2,3,Top,,,,,595453,,,5.825475042097572,-140.06870774583814,-8.742564632523761,0.1575685138223342,29.580581116203025,-15.466713729554082,3.44,1.71,,,,97.7,2147.0,6.9,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.56,,,,,,,,19,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,205.0,0.0,0.026
SI,2023-05-21,92.1,-1.95,5.69,"Ohtani, Shohei",621043,660271,,called_strike,,,,,6,Carlos Correa doubles (10) on a line drive to center fielder Mike Trout.   Joey Gallo scores.,R,R,R,LAA,MIN,S,,,0,0,2023,-0.77,0.63,0.4,2.41,,,608336.0,2,3,Top,,,,,595453,,,7.7250352330139265,-133.82531919389768,-3.880829805432156,-10.955603331292894,29.658875190141718,-23.96661292194366,3.44,1.71,,,,93.1,1227.0,7.0,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.46,,,,,,,,19,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,324.0,0.0,-0.036
FC,2023-05-21,85.5,-1.87,6.19,"Ohtani, Shohei",608336,660271,walk,ball,,,,,11,Joey Gallo walks.,R,L,R,LAA,MIN,B,,,3,2,2023,0.48,-0.11,-1.54,2.93,,,,2,3,Top,,,,,595453,,,-0.1933967354900096,-124.57310289902576,-1.230942719361059,5.077175676802663,23.405019684878564,-33.34218800871283,3.26,1.6,,,,86.4,2502.0,6.6,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.86,,,0.7,1.0,0.0,0.0,,18,7,Cutter,0,0,0,0,0,0,0,0,Strategic,Standard,84.0,-0.015,0.112
FF,2023-05-21,97.4,-2.11,5.57,"Ohtani, Shohei",608336,660271,,foul,,,,,14,Joey Gallo walks.,R,L,R,LAA,MIN,S,,,3,2,2023,-0.17,0.93,0.91,1.78,,,,2,3,Top,,,,,595453,,,8.54230252845273,-141.571092180816,-6.879929022537467,-4.162453236257951,31.951119611446867,-18.22058407566293,3.38,1.6,78.0,100.3,3.0,98.3,2307.0,6.8,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.7,,,,,,,,18,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,213.0,0.0,0.0
FC,2023-05-21,91.5,-2.37,5.44,"Ohtani, Shohei",608336,660271,,foul,,,,,8,Joey Gallo walks.,R,L,R,LAA,MIN,S,,,3,1,2023,0.44,0.55,-0.13,1.82,,,,2,3,Top,,,,,595453,,,4.759725696538547,-133.26101570562471,-4.5308500480553375,4.284796488735905,27.302081547573373,-24.87775462456527,3.38,1.6,195.0,73.9,35.0,92.8,2506.0,6.9,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.57,,,,,,,,18,5,Cutter,0,0,0,0,0,0,0,0,Strategic,Standard,122.0,0.0,-0.045
FC,2023-05-21,90.0,-2.27,5.51,"Ohtani, Shohei",608336,660271,,called_strike,,,,,8,Joey Gallo walks.,R,L,R,LAA,MIN,S,,,3,0,2023,0.5,0.54,0.07,1.76,,,,2,3,Top,,,,,595453,,,4.794321758151718,-130.97465216611295,-4.54055805148268,4.797726150726116,27.34117888518681,-25.195253384886907,3.22,1.6,,,,91.0,2500.0,6.9,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.63,,,,,,,,18,4,Cutter,0,0,0,0,0,0,0,0,Strategic,Standard,141.0,0.0,-0.019
FC,2023-05-21,90.3,-2.22,5.51,"Ohtani, Shohei",608336,660271,,ball,,,,,14,Joey Gallo walks.,R,L,R,LAA,MIN,B,,,2,0,2023,0.61,0.33,1.5,0.82,,,,2,3,Top,,,,,595453,,,8.031029735484651,-131.20453696117696,-6.449096454555062,5.172473410742242,29.28608974226042,-27.127951618435628,3.33,1.6,,,,90.8,2498.0,6.8,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.71,,,,,,,,18,3,Cutter,0,0,0,0,0,0,0,0,Strategic,Standard,126.0,0.0,0.046
FC,2023-05-21,92.1,-2.2,5.65,"Ohtani, Shohei",608336,660271,,ball,,,,,11,Joey Gallo walks.,R,L,R,LAA,MIN,B,,,1,0,2023,0.42,0.69,-0.61,4.25,,,,2,3,Top,,,,,595453,,,3.1715454852603853,-134.16275286037884,0.8008163747233059,4.282883020826409,30.69918991574705,-24.2813751464096,3.26,1.6,,,,92.5,2454.0,6.6,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.91,,,,,,,,18,2,Cutter,0,0,0,0,0,0,0,0,Strategic,Standard,146.0,0.0,0.025
FS,2023-05-21,86.2,-1.8,6.04,"Ohtani, Shohei",608336,660271,,ball,,,,,11,Joey Gallo walks.,R,L,R,LAA,MIN,B,,,0,0,2023,-0.27,0.99,-1.86,6.41,,,,2,3,Top,,,,,595453,,,0.4052844269852285,-125.30659749124533,5.199238141766139,-2.948178152828543,28.66367031433752,-23.23431371244665,3.35,1.6,,,,86.1,1807.0,6.6,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.91,,,,,,,,18,1,Split-Finger,0,0,0,0,0,0,0,0,Strategic,Standard,119.0,0.0,0.021
SI,2023-05-21,91.9,-1.73,5.79,"Ohtani, Shohei",680777,660271,field_out,hit_into_play,,,,,11,Ryan Jeffers lines out softly to first baseman Jared Walsh.,R,R,R,LAA,MIN,X,3.0,line_drive,1,1,2023,-0.96,0.71,-1.04,3.07,,,,1,3,Top,149.26,168.86,,,595453,,,3.8949009092014206,-133.71077696433443,-2.5921024584158485,-12.40127584016538,31.02113095747784,-23.26927627634664,3.27,1.6,102.0,41.7,35.0,92.7,2275.0,6.9,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.58,0.177,0.159,0.0,1.0,0.0,0.0,1.0,17,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,262.0,0.018,-0.165
ST,2023-05-21,82.1,-2.39,5.66,"Ohtani, Shohei",680777,660271,,foul,,,,,5,Ryan Jeffers lines out softly to first baseman Jared Walsh.,R,R,R,LAA,MIN,S,,,1,0,2023,1.55,0.43,-0.1,2.28,,,,1,3,Top,,,,,595453,,,2.190726299254952,-119.50696675955363,-1.9135862361519949,14.35528445472558,24.094693822484714,-27.87765518171559,3.27,1.6,168.0,71.3,63.0,82.7,2513.0,6.8,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.7,,,,,,,,17,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,70.0,0.0,-0.035
FC,2023-05-21,88.2,-2.18,5.59,"Ohtani, Shohei",680777,660271,,ball,,,,,11,Ryan Jeffers lines out softly to first baseman Jared Walsh.,R,R,R,LAA,MIN,B,,,0,0,2023,0.72,0.3,-1.0,3.27,,,,1,3,Top,,,,,595453,,,1.4067799652970323,-128.52344254215245,-0.2205010006931126,7.676949618132506,25.390657686261378,-28.955834596368195,3.36,1.6,,,,88.9,2472.0,6.5,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.96,,,,,,,,17,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,113.0,0.0,0.028
ST,2023-05-21,82.8,-2.28,5.49,"Ohtani, Shohei",456781,660271,field_out,hit_into_play,,,,,9,"Donovan Solano grounds out, shortstop Zach Neto to first baseman Jared Walsh.",R,R,R,LAA,MIN,X,6.0,ground_ball,1,1,2023,1.42,0.09,0.44,1.88,,,,0,3,Top,113.28,148.68,,,595453,,,3.4630678147824523,-120.5638849077942,-1.9235520791898488,13.164181514977882,24.195605519597784,-31.128379646858363,3.06,1.46,60.0,69.8,5.0,83.7,2458.0,6.9,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.6,0.209,0.202,0.0,1.0,0.0,0.0,2.0,16,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,65.0,0.025,-0.228
ST,2023-05-21,81.0,-2.26,5.59,"Ohtani, Shohei",456781,660271,,called_strike,,,,,4,"Donovan Solano grounds out, shortstop Zach Neto to first baseman Jared Walsh.",R,R,R,LAA,MIN,S,,,1,0,2023,1.53,-0.04,-0.52,2.09,,,,0,3,Top,,,,,595453,,,0.9843151499118652,-117.95280934533886,-1.04627719395329,13.944327309305596,24.477243256232544,-32.5623330904703,3.1,1.46,,,,81.4,2491.0,6.7,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.75,,,,,,,,16,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,73.0,0.0,-0.046
FF,2023-05-21,94.3,-1.67,6.01,"Ohtani, Shohei",456781,660271,,ball,,,,,11,"Donovan Solano grounds out, shortstop Zach Neto to first baseman Jared Walsh.",R,R,R,LAA,MIN,B,,,0,0,2023,-0.43,1.37,-0.01,3.6,,,,0,3,Top,,,,,595453,,,5.321767651922146,-137.18483289960022,-3.661803047183081,-6.590800545060006,30.04276999188487,-14.22962362985477,3.03,1.46,,,,95.5,3034.0,7.0,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.54,,,,,,,,16,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,275.0,0.0,0.039
FC,2023-05-21,86.5,-1.95,6.07,"Ohtani, Shohei",650489,660271,strikeout,swinging_strike,,,,,11,Willi Castro strikes out swinging.,R,L,R,LAA,MIN,S,2.0,,2,2,2023,0.31,0.43,-1.09,2.61,,666397.0,,2,2,Top,,,,,595453,,,1.413400099775409,-126.0691799406993,-2.967587844615472,3.0613077511352937,25.59302357126952,-27.17004651124558,3.54,1.67,,,,87.4,2060.0,6.8,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.7,,,0.0,1.0,0.0,0.0,,12,7,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,76.0,0.034,-0.237
ST,2023-05-21,83.8,-1.84,6.1,"Ohtani, Shohei",650489,660271,,foul,,,,,14,Willi Castro strikes out swinging.,R,L,R,LAA,MIN,S,,,2,2,2023,1.52,0.29,0.88,2.21,,666397.0,,2,2,Top,,,,,595453,,,3.306376434691234,-121.90478062554892,-3.1093032294879603,14.359767145749432,26.12743850871816,-28.82359707778145,3.54,1.67,285.0,94.3,48.0,84.3,2594.0,6.9,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.64,,,,,,,,12,6,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,123.0,0.0,0.0
FS,2023-05-21,87.7,-2.17,5.69,"Ohtani, Shohei",650489,660271,,ball,,,,,11,Willi Castro strikes out swinging.,R,L,R,LAA,MIN,B,,,1,2,2023,-0.96,0.68,-1.91,4.27,,666397.0,,2,2,Top,,,,,595453,,,2.6453747427254863,-127.67812694323578,1.364122846079726,-10.973454629450186,29.346644893640462,-25.32348417727101,3.45,1.67,,,,88.2,1244.0,6.9,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.63,,,,,,,,12,5,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,294.0,0.0,0.015
FF,2023-05-21,97.7,-2.19,5.71,"Ohtani, Shohei",650489,660271,,ball,,,,,11,Willi Castro strikes out swinging.,R,L,R,LAA,MIN,B,,,0,2,2023,-0.1,0.98,-0.72,4.04,,666397.0,,2,2,Top,,,,,595453,,,4.240031594371762,-142.31580723425117,-1.2857804239833626,-2.3421517540840755,32.40589275913879,-18.756783416314796,3.47,1.67,,,,98.7,2275.0,6.7,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.75,,,,,,,,12,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,198.0,0.0,0.005
ST,2023-05-21,80.9,-1.81,6.22,"Ohtani, Shohei",650489,660271,,foul,,,,,13,Willi Castro strikes out swinging.,R,L,R,LAA,MIN,S,,,0,2,2023,1.29,-0.6,-0.08,1.21,,666397.0,,2,2,Top,,,,,595453,,,1.3867815356947448,-117.829115819266,-3.3861485943621177,11.71884974459474,23.847718284557686,-37.31034368517922,3.54,1.67,2.0,78.5,-26.0,81.7,2576.0,6.9,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.58,,,,,,,,12,3,Sweeper,0,0,0,0,0,0,0,0,Strategic,Standard,42.0,0.0,0.0
ST,2023-05-21,79.3,-1.69,6.06,"Ohtani, Shohei",650489,660271,,swinging_strike,,,,,14,Willi Castro strikes out swinging.,R,L,R,LAA,MIN,S,,,0,1,2023,1.17,-0.6,1.38,-0.59,,,666397.0,2,2,Top,,,,,595453,,,4.567844467200531,-115.31829931059352,-6.673234427442521,9.499966724115646,22.524203317668032,-36.45817185709234,3.54,1.67,,,,80.3,2538.0,7.1,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.4,,,,,,,,12,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,42.0,-0.01,-0.038
FF,2023-05-21,97.1,-2.05,5.71,"Ohtani, Shohei",650489,660271,,called_strike,,,,,4,Willi Castro strikes out swinging.,R,L,R,LAA,MIN,S,,,0,0,2023,-0.22,1.22,-0.72,2.47,,,666397.0,2,2,Top,,,,,595453,,,4.137810164788713,-141.2823885582678,-6.012626323156398,-3.93107610373866,31.14597455146806,-14.706729451009943,3.26,1.67,,,,98.5,2287.0,7.0,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.5,,,,,,,,12,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,198.0,0.0,-0.036
FC,2023-05-21,91.8,-2.31,5.51,"Ohtani, Shohei",663616,660271,field_out,hit_into_play,,,,,6,Trevor Larnach pops out to shortstop Zach Neto.,R,L,R,LAA,MIN,X,6.0,popup,1,1,2023,0.72,0.47,0.54,2.78,,,666397.0,1,2,Top,97.42,136.78,,,595453,,,5.730443056821241,-133.52066010774897,-2.0555705239797244,7.215165203792128,30.65259770058991,-26.32586878453892,3.63,1.8,181.0,64.7,46.0,92.6,2513.0,6.9,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.57,0.237,0.213,0.0,1.0,0.0,0.0,3.0,11,3,Cutter,0,0,0,0,0,0,0,0,Strategic,Standard,148.0,0.029,-0.282
FF,2023-05-21,98.0,-2.1,5.66,"Ohtani, Shohei",663616,660271,,ball,,,,,11,Trevor Larnach pops out to shortstop Zach Neto.,R,L,R,LAA,MIN,B,,,0,1,2023,-0.37,1.37,-0.89,3.57,,,666397.0,1,2,Top,,,,,595453,,,4.176065352597291,-142.6434055906129,-3.32465470124567,-6.066460389803917,36.26167621173744,-12.976249274499986,3.58,1.8,,,,98.6,2214.0,6.8,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.66,,,,,,,,11,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,207.0,0.0,0.026
FF,2023-05-21,98.1,-2.1,5.63,"Ohtani, Shohei",663616,660271,,called_strike,,,,,5,Trevor Larnach pops out to shortstop Zach Neto.,R,L,R,LAA,MIN,S,,,0,0,2023,-0.23,1.31,-0.04,2.67,,,666397.0,1,2,Top,,,,,595453,,,6.147940343659874,-142.53472363588753,-5.56086348496735,-4.642922835955892,36.64329062616941,-13.205945925828953,3.54,1.8,,,,98.7,2387.0,7.0,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.52,,,,,,,,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209.0,0.0,-0.056
ST,2023-05-21,81.5,-1.56,6.29,"Ohtani, Shohei",571657,660271,strikeout,swinging_strike,,,,,14,Kyle Farmer strikes out swinging.,R,R,R,LAA,MIN,S,2.0,,0,2,2023,1.6,-0.41,2.09,1.13,,,666397.0,0,2,Top,,,,,595453,,,5.181711171246506,-118.51643664936668,-4.096983320707755,13.6363646962944,27.59444518835673,-35.29943523628813,3.33,1.55,,,,81.8,2611.0,7.0,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.49,,,0.0,1.0,0.0,0.0,,10,4,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,43.0,0.035,-0.249
ST,2023-05-21,82.4,-2.33,5.4,"Ohtani, Shohei",571657,660271,,foul,,,,,12,Kyle Farmer strikes out swinging.,R,R,R,LAA,MIN,S,,,0,2,2023,1.96,0.17,1.11,2.56,,,666397.0,0,2,Top,,,,,595453,,,4.007695518127383,-119.85563124158512,-0.1472675003639157,17.754778422274658,26.57797183018996,-30.78625730468028,3.33,1.55,161.0,68.2,21.0,82.2,2569.0,6.5,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.98,,,,,,,,10,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,63.0,0.0,0.0
ST,2023-05-21,82.1,-2.23,5.5,"Ohtani, Shohei",571657,660271,,swinging_strike,,,,,14,Kyle Farmer strikes out swinging.,R,R,R,LAA,MIN,S,,,0,1,2023,1.67,0.45,1.04,2.17,,,666397.0,0,2,Top,,,,,595453,,,4.215149248368184,-119.51677373051724,-1.8449218273918324,15.085787185204598,24.565859442695068,-27.7434691692871,3.33,1.55,,,,82.6,2519.0,6.7,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.77,,,,,,,,10,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,68.0,0.0,-0.055
SI,2023-05-21,94.6,-1.92,5.68,"Ohtani, Shohei",571657,660271,,called_strike,,,,,9,Kyle Farmer strikes out swinging.,R,R,R,LAA,MIN,S,,,0,0,2023,-1.37,0.72,0.72,1.73,,,666397.0,0,2,Top,,,,,595453,,,10.089239256107426,-137.2654144573269,-6.273051003494113,-19.6194156695271,31.850140497040368,-21.809405706875552,3.26,1.55,,,,95.7,1859.0,7.2,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.32,,,,,,,,10,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,208.0,0.0,-0.051
ST,2023-05-21,84.0,-2.5,5.51,"Ohtani, Shohei",666397,660271,walk,ball,,,,,11,Edouard Julien walks.,R,L,R,LAA,MIN,B,,,3,2,2023,1.55,0.01,-1.68,3.25,,,,0,2,Top,,,,,595453,,,-1.1927225913902757,-122.34154616547733,1.1947384005273267,15.813424041146504,24.677560200132195,-32.57879845316245,3.09,1.63,,,,84.9,2572.0,6.9,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.64,,,0.7,1.0,0.0,0.0,,9,7,Sweeper,0,0,0,0,0,0,0,0,Strategic,Standard,75.0,-0.038,0.316
FF,2023-05-21,98.2,-1.99,5.68,"Ohtani, Shohei",666397,660271,,ball,,,,,14,Edouard Julien walks.,R,L,R,LAA,MIN,B,,,2,2,2023,-0.11,1.37,2.09,1.12,,,,0,2,Top,,,,,595453,,,11.418323989716813,-142.24873601737366,-10.100547740638786,-4.122729095605107,32.8193582050531,-11.252645196813996,3.14,1.63,,,,99.1,2466.0,7.0,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.47,,,,,,,,9,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,211.0,0.0,0.11
FS,2023-05-21,89.0,-1.91,5.99,"Ohtani, Shohei",666397,660271,,ball,,,,,11,Edouard Julien walks.,R,L,R,LAA,MIN,B,,,1,2,2023,-0.35,0.01,-1.53,3.23,,,,0,2,Top,,,,,595453,,,1.6856355526527165,-129.60408605886627,-0.7424265579541511,-4.268336004765237,27.732132584016814,-32.14201064625986,3.05,1.63,,,,90.1,1299.0,7.0,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.55,,,,,,,,9,5,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,223.0,0.0,0.029
ST,2023-05-21,83.9,-1.88,6.17,"Ohtani, Shohei",666397,660271,,foul,,,,,6,Edouard Julien walks.,R,L,R,LAA,MIN,S,,,1,2,2023,1.16,0.3,0.71,2.19,,,,0,2,Top,,,,,595453,,,3.7138794743709913,-122.17071583158624,-3.374509235438117,10.804757449924177,25.58043434125564,-28.74019919997032,3.35,1.63,0.0,,-84.0,84.4,2444.0,6.7,718080,660271,595453,665120,650859,570482,687263,666160,545361,592669,53.76,,,,,,,,9,4,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,59.0,0.0,0.0
